Optymalny wynik,Optymalna scieżka,Otrzymany wynik,Otrzymana scieżka,Czas wykonania,Blad bezwzgledny,Blad wzgledny (liczbowo),Blad wzgledny (procentowo)
16340,,16340,1-8-5-3-6-7-2-4-1,82600.000000,0.000000,0.000000,0.000000%
16340,,16340,1-8-5-3-6-7-2-4-1,80500.000000,0.000000,0.000000,0.000000%
16340,,16340,1-8-5-3-6-7-2-4-1,81000.000000,0.000000,0.000000,0.000000%
16340,,16340,1-8-5-3-6-7-2-4-1,84300.000000,0.000000,0.000000,0.000000%
16340,,16340,1-8-5-3-6-7-2-4-1,81200.000000,0.000000,0.000000,0.000000%
16340,,16340,1-8-5-3-6-7-2-4-1,80600.000000,0.000000,0.000000,0.000000%
\Dane\ASYM60\GRAF9_60.txt, leastCost,false
15282,,15282,1-7-6-9-3-5-8-2-4-1,802200.000000,0.000000,0.000000,0.000000%
15282,,15282,1-7-6-9-3-5-8-2-4-1,801500.000000,0.000000,0.000000,0.000000%
15282,,15282,1-7-6-9-3-5-8-2-4-1,802800.000000,0.000000,0.000000,0.000000%
15282,,15282,1-7-6-9-3-5-8-2-4-1,800700.000000,0.000000,0.000000,0.000000%
15282,,15282,1-7-6-9-3-5-8-2-4-1,801300.000000,0.000000,0.000000,0.000000%
15282,,15282,1-7-6-9-3-5-8-2-4-1,800500.000000,0.000000,0.000000,0.000000%
15282,,15282,1-7-6-9-3-5-8-2-4-1,805000.000000,0.000000,0.000000,0.000000%
15282,,15282,1-7-6-9-3-5-8-2-4-1,804600.000000,0.000000,0.000000,0.000000%
15282,,15282,1-7-6-9-3-5-8-2-4-1,805400.000000,0.000000,0.000000,0.000000%
15282,,15282,1-7-6-9-3-5-8-2-4-1,808000.000000,0.000000,0.000000,0.000000%
\Dane\ASYM60\GRAF10_60.txt, leastCost,false
16789,,16789,1-10-9-2-3-8-5-6-4-7-1,1553900.000000,0.000000,0.000000,0.000000%
16789,,16789,1-10-9-2-3-8-5-6-4-7-1,1556200.000000,0.000000,0.000000,0.000000%
16789,,16789,1-10-9-2-3-8-5-6-4-7-1,1556000.000000,0.000000,0.000000,0.000000%
16789,,16789,1-10-9-2-3-8-5-6-4-7-1,1552000.000000,0.000000,0.000000,0.000000%
16789,,16789,1-10-9-2-3-8-5-6-4-7-1,1554800.000000,0.000000,0.000000,0.000000%
16789,,16789,1-10-9-2-3-8-5-6-4-7-1,1552700.000000,0.000000,0.000000,0.000000%
16789,,16789,1-10-9-2-3-8-5-6-4-7-1,1558800.000000,0.000000,0.000000,0.000000%
16789,,16789,1-10-9-2-3-8-5-6-4-7-1,1555900.000000,0.000000,0.000000,0.000000%
16789,,16789,1-10-9-2-3-8-5-6-4-7-1,1555100.000000,0.000000,0.000000,0.000000%
16789,,16789,1-10-9-2-3-8-5-6-4-7-1,1551400.000000,0.000000,0.000000,0.000000%
\Dane\ASYM60\GRAF11_60.txt, leastCost,false
20388,,20388,1-11-8-3-10-4-6-2-5-9-7-1,2788700.000000,0.000000,0.000000,0.000000%
20388,,20388,1-11-8-3-10-4-6-2-5-9-7-1,2793700.000000,0.000000,0.000000,0.000000%
20388,,20388,1-11-8-3-10-4-6-2-5-9-7-1,2802400.000000,0.000000,0.000000,0.000000%
20388,,20388,1-11-8-3-10-4-6-2-5-9-7-1,2813200.000000,0.000000,0.000000,0.000000%
20388,,20388,1-11-8-3-10-4-6-2-5-9-7-1,2793400.000000,0.000000,0.000000,0.000000%
20388,,20388,1-11-8-3-10-4-6-2-5-9-7-1,2784600.000000,0.000000,0.000000,0.000000%
20388,,20388,1-11-8-3-10-4-6-2-5-9-7-1,2796800.000000,0.000000,0.000000,0.000000%
20388,,20388,1-11-8-3-10-4-6-2-5-9-7-1,2786500.000000,0.000000,0.000000,0.000000%
20388,,20388,1-11-8-3-10-4-6-2-5-9-7-1,2792900.000000,0.000000,0.000000,0.000000%
20388,,20388,1-11-8-3-10-4-6-2-5-9-7-1,2804600.000000,0.000000,0.000000,0.000000%
\Dane\ASYM60\GRAF12_60.txt, leastCost,false
15782,,15782,1-10-6-8-11-9-2-5-12-4-3-7-1,3139700.000000,0.000000,0.000000,0.000000%
15782,,15782,1-10-6-8-11-9-2-5-12-4-3-7-1,3169500.000000,0.000000,0.000000,0.000000%
15782,,15782,1-10-6-8-11-9-2-5-12-4-3-7-1,3147700.000000,0.000000,0.000000,0.000000%
15782,,15782,1-10-6-8-11-9-2-5-12-4-3-7-1,3148100.000000,0.000000,0.000000,0.000000%
15782,,15782,1-10-6-8-11-9-2-5-12-4-3-7-1,3149400.000000,0.000000,0.000000,0.000000%
15782,,15782,1-10-6-8-11-9-2-5-12-4-3-7-1,3153400.000000,0.000000,0.000000,0.000000%
15782,,15782,1-10-6-8-11-9-2-5-12-4-3-7-1,3157000.000000,0.000000,0.000000,0.000000%
15782,,15782,1-10-6-8-11-9-2-5-12-4-3-7-1,3112400.000000,0.000000,0.000000,0.000000%
15782,,15782,1-10-6-8-11-9-2-5-12-4-3-7-1,3093300.000000,0.000000,0.000000,0.000000%
15782,,15782,1-10-6-8-11-9-2-5-12-4-3-7-1,3091400.000000,0.000000,0.000000,0.000000%
\Dane\ASYM100\GRAF8_100.txt, leastCost,false
