Optymalny wynik,Optymalna scieżka,Otrzymany wynik,Otrzymana scieżka,Czas wykonania,Blad bezwzgledny,Blad wzgledny (liczbowo),Blad wzgledny (procentowo)
17589,,17589,2-6-8-4-3-1-9-7-5-2,46400.000000,0.000000,0.000000,0.000000%
17589,,17589,2-6-8-4-3-1-9-7-5-2,44800.000000,0.000000,0.000000,0.000000%
17589,,17589,2-6-8-4-3-1-9-7-5-2,44900.000000,0.000000,0.000000,0.000000%
17589,,17589,2-6-8-4-3-1-9-7-5-2,44900.000000,0.000000,0.000000,0.000000%
17589,,17589,2-6-8-4-3-1-9-7-5-2,46000.000000,0.000000,0.000000,0.000000%
17589,,17589,2-6-8-4-3-1-9-7-5-2,44800.000000,0.000000,0.000000,0.000000%
17589,,17589,2-6-8-4-3-1-9-7-5-2,44500.000000,0.000000,0.000000,0.000000%
17589,,17589,2-6-8-4-3-1-9-7-5-2,44600.000000,0.000000,0.000000,0.000000%
17589,,17589,2-6-8-4-3-1-9-7-5-2,44600.000000,0.000000,0.000000,0.000000%
17589,,17589,2-6-8-4-3-1-9-7-5-2,46100.000000,0.000000,0.000000,0.000000%
\Dane\ASYM100\GRAF10_100.txt, nearest-neighbour,false
14841,,19255,7-5-9-10-8-3-6-4-2-1-7,66900.000000,4414.000000,0.297419,29.741931%
14841,,19255,7-5-9-10-8-3-6-4-2-1-7,68100.000000,4414.000000,0.297419,29.741931%
14841,,19255,7-5-9-10-8-3-6-4-2-1-7,66000.000000,4414.000000,0.297419,29.741931%
14841,,19255,7-5-9-10-8-3-6-4-2-1-7,66200.000000,4414.000000,0.297419,29.741931%
14841,,19255,7-5-9-10-8-3-6-4-2-1-7,68500.000000,4414.000000,0.297419,29.741931%
14841,,19255,7-5-9-10-8-3-6-4-2-1-7,65000.000000,4414.000000,0.297419,29.741931%
14841,,19255,7-5-9-10-8-3-6-4-2-1-7,65400.000000,4414.000000,0.297419,29.741931%
14841,,19255,7-5-9-10-8-3-6-4-2-1-7,67200.000000,4414.000000,0.297419,29.741931%
14841,,19255,7-5-9-10-8-3-6-4-2-1-7,68900.000000,4414.000000,0.297419,29.741931%
14841,,19255,7-5-9-10-8-3-6-4-2-1-7,65700.000000,4414.000000,0.297419,29.741931%
\Dane\ASYM100\GRAF11_100.txt, nearest-neighbour,false
13657,,17246,6-8-5-11-4-9-3-1-2-10-7-6,95400.000000,3589.000000,0.262796,26.279564%
13657,,17246,6-8-5-11-4-9-3-1-2-10-7-6,90600.000000,3589.000000,0.262796,26.279564%
13657,,17246,6-8-5-11-4-9-3-1-2-10-7-6,90300.000000,3589.000000,0.262796,26.279564%
13657,,17246,6-8-5-11-4-9-3-1-2-10-7-6,92900.000000,3589.000000,0.262796,26.279564%
13657,,17246,6-8-5-11-4-9-3-1-2-10-7-6,90100.000000,3589.000000,0.262796,26.279564%
13657,,17246,6-8-5-11-4-9-3-1-2-10-7-6,90300.000000,3589.000000,0.262796,26.279564%
13657,,17246,6-8-5-11-4-9-3-1-2-10-7-6,94200.000000,3589.000000,0.262796,26.279564%
13657,,17246,6-8-5-11-4-9-3-1-2-10-7-6,324400.000000,3589.000000,0.262796,26.279564%
13657,,17246,6-8-5-11-4-9-3-1-2-10-7-6,91500.000000,3589.000000,0.262796,26.279564%
13657,,17246,6-8-5-11-4-9-3-1-2-10-7-6,93800.000000,3589.000000,0.262796,26.279564%
\Dane\ASYM100\GRAF12_100.txt, nearest-neighbour,false
12343,,16216,6-2-1-8-4-7-11-3-10-12-9-5-6,126100.000000,3873.000000,0.313781,31.378109%
12343,,16216,6-2-1-8-4-7-11-3-10-12-9-5-6,124300.000000,3873.000000,0.313781,31.378109%
12343,,16216,6-2-1-8-4-7-11-3-10-12-9-5-6,124200.000000,3873.000000,0.313781,31.378109%
12343,,16216,6-2-1-8-4-7-11-3-10-12-9-5-6,121700.000000,3873.000000,0.313781,31.378109%
12343,,16216,6-2-1-8-4-7-11-3-10-12-9-5-6,121200.000000,3873.000000,0.313781,31.378109%
12343,,16216,6-2-1-8-4-7-11-3-10-12-9-5-6,121300.000000,3873.000000,0.313781,31.378109%
12343,,16216,6-2-1-8-4-7-11-3-10-12-9-5-6,124300.000000,3873.000000,0.313781,31.378109%
12343,,16216,6-2-1-8-4-7-11-3-10-12-9-5-6,123800.000000,3873.000000,0.313781,31.378109%
12343,,16216,6-2-1-8-4-7-11-3-10-12-9-5-6,121200.000000,3873.000000,0.313781,31.378109%
12343,,16216,6-2-1-8-4-7-11-3-10-12-9-5-6,121500.000000,3873.000000,0.313781,31.378109%
\Dane\ASYM100\GRAF12_100.txt, brute-force,10min,false
12343,,12343,2-1-3-10-5-4-7-11-8-9-12-6-2,25220968400.000000,0.000000,0.000000,0.000000%
12343,,12343,2-1-3-10-5-4-7-11-8-9-12-6-2,25275414900.000000,0.000000,0.000000,0.000000%
12343,,12343,2-1-3-10-5-4-7-11-8-9-12-6-2,25333128900.000000,0.000000,0.000000,0.000000%
12343,,12343,2-1-3-10-5-4-7-11-8-9-12-6-2,25207952900.000000,0.000000,0.000000,0.000000%
12343,,12343,2-1-3-10-5-4-7-11-8-9-12-6-2,25290375500.000000,0.000000,0.000000,0.000000%
12343,,12343,2-1-3-10-5-4-7-11-8-9-12-6-2,25230199300.000000,0.000000,0.000000,0.000000%
12343,,12343,2-1-3-10-5-4-7-11-8-9-12-6-2,25295935000.000000,0.000000,0.000000,0.000000%
12343,,12343,2-1-3-10-5-4-7-11-8-9-12-6-2,25325469200.000000,0.000000,0.000000,0.000000%
12343,,12343,2-1-3-10-5-4-7-11-8-9-12-6-2,25279950500.000000,0.000000,0.000000,0.000000%
12343,,12343,2-1-3-10-5-4-7-11-8-9-12-6-2,25198586500.000000,0.000000,0.000000,0.000000%
