Optymalny wynik,Optymalna scieżka,Otrzymany wynik,Otrzymana scieżka,Czas wykonania,Blad bezwzgledny,Blad wzgledny (liczbowo),Blad wzgledny (procentowo)
26942,,26942,7-4-6-5-8-3-1-2-9-7,7146000.000000,0.000000,0.000000,0.000000%
26942,,26942,7-4-6-5-8-3-1-2-9-7,7136500.000000,0.000000,0.000000,0.000000%
26942,,26942,7-4-6-5-8-3-1-2-9-7,7140800.000000,0.000000,0.000000,0.000000%
26942,,26942,7-4-6-5-8-3-1-2-9-7,7139200.000000,0.000000,0.000000,0.000000%
26942,,26942,7-4-6-5-8-3-1-2-9-7,7030900.000000,0.000000,0.000000,0.000000%
26942,,26942,7-4-6-5-8-3-1-2-9-7,6987700.000000,0.000000,0.000000,0.000000%
\Dane\ASYM30\GRAF10_30.txt, brute-force,10min,false
29310,,26726,7-10-1-8-2-9-3-5-4-6-7,386853500.000000,2584.000000,0.088161,8.816104%
29310,,26726,7-10-1-8-2-9-3-5-4-6-7,389475100.000000,2584.000000,0.088161,8.816104%
29310,,26726,7-10-1-8-2-9-3-5-4-6-7,378912600.000000,2584.000000,0.088161,8.816104%
29310,,26726,7-10-1-8-2-9-3-5-4-6-7,379829800.000000,2584.000000,0.088161,8.816104%
29310,,26726,7-10-1-8-2-9-3-5-4-6-7,380203300.000000,2584.000000,0.088161,8.816104%
29310,,26726,7-10-1-8-2-9-3-5-4-6-7,388205200.000000,2584.000000,0.088161,8.816104%
29310,,26726,7-10-1-8-2-9-3-5-4-6-7,379868100.000000,2584.000000,0.088161,8.816104%
29310,,26726,7-10-1-8-2-9-3-5-4-6-7,390257600.000000,2584.000000,0.088161,8.816104%
29310,,26726,7-10-1-8-2-9-3-5-4-6-7,379781000.000000,2584.000000,0.088161,8.816104%
29310,,26726,7-10-1-8-2-9-3-5-4-6-7,379517700.000000,2584.000000,0.088161,8.816104%
\Dane\ASYM30\GRAF11_30.txt, brute-force,10min,false
39594,,35236,7-5-3-10-6-9-1-8-4-2-11-7,4169971900.000000,4358.000000,0.110067,11.006718%
39594,,35236,7-5-3-10-6-9-1-8-4-2-11-7,4170968800.000000,4358.000000,0.110067,11.006718%
39594,,35236,7-5-3-10-6-9-1-8-4-2-11-7,4267457200.000000,4358.000000,0.110067,11.006718%
39594,,35236,7-5-3-10-6-9-1-8-4-2-11-7,4234883000.000000,4358.000000,0.110067,11.006718%
39594,,35236,7-5-3-10-6-9-1-8-4-2-11-7,4168876100.000000,4358.000000,0.110067,11.006718%
39594,,35236,7-5-3-10-6-9-1-8-4-2-11-7,4180516100.000000,4358.000000,0.110067,11.006718%
39594,,35236,7-5-3-10-6-9-1-8-4-2-11-7,4167890300.000000,4358.000000,0.110067,11.006718%
39594,,35236,7-5-3-10-6-9-1-8-4-2-11-7,4266558400.000000,4358.000000,0.110067,11.006718%
39594,,35236,7-5-3-10-6-9-1-8-4-2-11-7,4209226800.000000,4358.000000,0.110067,11.006718%
39594,,35236,7-5-3-10-6-9-1-8-4-2-11-7,4171098800.000000,4358.000000,0.110067,11.006718%
\Dane\ASYM30\GRAF12_30.txt, brute-force,10min,false
32837,,31919,7-9-1-4-2-8-6-11-5-12-3-10-7,50312162200.000000,918.000000,0.027956,2.795627%
32837,,31919,7-9-1-4-2-8-6-11-5-12-3-10-7,50304976400.000000,918.000000,0.027956,2.795627%
32837,,31919,7-9-1-4-2-8-6-11-5-12-3-10-7,50307476800.000000,918.000000,0.027956,2.795627%
32837,,31919,7-9-1-4-2-8-6-11-5-12-3-10-7,50419055600.000000,918.000000,0.027956,2.795627%
32837,,31919,7-9-1-4-2-8-6-11-5-12-3-10-7,51575853100.000000,918.000000,0.027956,2.795627%
32837,,31919,7-9-1-4-2-8-6-11-5-12-3-10-7,50453761600.000000,918.000000,0.027956,2.795627%
32837,,31919,7-9-1-4-2-8-6-11-5-12-3-10-7,50304799400.000000,918.000000,0.027956,2.795627%
32837,,31919,7-9-1-4-2-8-6-11-5-12-3-10-7,50301396400.000000,918.000000,0.027956,2.795627%
32837,,31919,7-9-1-4-2-8-6-11-5-12-3-10-7,50311392500.000000,918.000000,0.027956,2.795627%
32837,,31919,7-9-1-4-2-8-6-11-5-12-3-10-7,50307061100.000000,918.000000,0.027956,2.795627%
\Dane\ASYM60\GRAF8_60.txt, brute-force,10min,false
16340,,16035,5-3-1-8-6-7-2-4-5,5934700.000000,305.000000,0.018666,1.866585%
16340,,16035,5-3-1-8-6-7-2-4-5,5925800.000000,305.000000,0.018666,1.866585%
16340,,16035,5-3-1-8-6-7-2-4-5,5927200.000000,305.000000,0.018666,1.866585%
16340,,16035,5-3-1-8-6-7-2-4-5,5925900.000000,305.000000,0.018666,1.866585%
16340,,16035,5-3-1-8-6-7-2-4-5,5928900.000000,305.000000,0.018666,1.866585%
16340,,16035,5-3-1-8-6-7-2-4-5,5930800.000000,305.000000,0.018666,1.866585%
16340,,16035,5-3-1-8-6-7-2-4-5,5935600.000000,305.000000,0.018666,1.866585%
16340,,16035,5-3-1-8-6-7-2-4-5,5927300.000000,305.000000,0.018666,1.866585%
16340,,16035,5-3-1-8-6-7-2-4-5,5934200.000000,305.000000,0.018666,1.866585%
16340,,16035,5-3-1-8-6-7-2-4-5,5930600.000000,305.000000,0.018666,1.866585%
\Dane\ASYM60\GRAF9_60.txt, brute-force,10min,false
15282,,13728,5-8-2-4-9-1-6-7-3-5,49073100.000000,1554.000000,0.101688,10.168826%
15282,,13728,5-8-2-4-9-1-6-7-3-5,48290100.000000,1554.000000,0.101688,10.168826%
15282,,13728,5-8-2-4-9-1-6-7-3-5,47528100.000000,1554.000000,0.101688,10.168826%
15282,,13728,5-8-2-4-9-1-6-7-3-5,47437600.000000,1554.000000,0.101688,10.168826%
15282,,13728,5-8-2-4-9-1-6-7-3-5,47420100.000000,1554.000000,0.101688,10.168826%
15282,,13728,5-8-2-4-9-1-6-7-3-5,47424000.000000,1554.000000,0.101688,10.168826%
15282,,13728,5-8-2-4-9-1-6-7-3-5,47463300.000000,1554.000000,0.101688,10.168826%
15282,,13728,5-8-2-4-9-1-6-7-3-5,47459000.000000,1554.000000,0.101688,10.168826%
15282,,13728,5-8-2-4-9-1-6-7-3-5,47840200.000000,1554.000000,0.101688,10.168826%
15282,,13728,5-8-2-4-9-1-6-7-3-5,47491600.000000,1554.000000,0.101688,10.168826%
\Dane\ASYM60\GRAF10_60.txt, brute-force,10min,false
16789,,14207,6-4-8-5-1-10-9-2-3-7-6,477311600.000000,2582.000000,0.153791,15.379117%
16789,,14207,6-4-8-5-1-10-9-2-3-7-6,473127600.000000,2582.000000,0.153791,15.379117%
16789,,14207,6-4-8-5-1-10-9-2-3-7-6,476178100.000000,2582.000000,0.153791,15.379117%
16789,,14207,6-4-8-5-1-10-9-2-3-7-6,481334500.000000,2582.000000,0.153791,15.379117%
16789,,14207,6-4-8-5-1-10-9-2-3-7-6,472461400.000000,2582.000000,0.153791,15.379117%
16789,,14207,6-4-8-5-1-10-9-2-3-7-6,472520400.000000,2582.000000,0.153791,15.379117%
16789,,14207,6-4-8-5-1-10-9-2-3-7-6,492664900.000000,2582.000000,0.153791,15.379117%
16789,,14207,6-4-8-5-1-10-9-2-3-7-6,472013300.000000,2582.000000,0.153791,15.379117%
16789,,14207,6-4-8-5-1-10-9-2-3-7-6,493096400.000000,2582.000000,0.153791,15.379117%
16789,,14207,6-4-8-5-1-10-9-2-3-7-6,472695000.000000,2582.000000,0.153791,15.379117%
\Dane\ASYM60\GRAF11_60.txt, brute-force,10min,false
20388,,19117,2-1-11-8-7-9-5-3-10-4-6-2,5847069200.000000,1271.000000,0.062341,6.234059%
20388,,19117,2-1-11-8-7-9-5-3-10-4-6-2,6020623300.000000,1271.000000,0.062341,6.234059%
20388,,19117,2-1-11-8-7-9-5-3-10-4-6-2,5844190600.000000,1271.000000,0.062341,6.234059%
20388,,19117,2-1-11-8-7-9-5-3-10-4-6-2,5877677000.000000,1271.000000,0.062341,6.234059%
20388,,19117,2-1-11-8-7-9-5-3-10-4-6-2,5939242600.000000,1271.000000,0.062341,6.234059%
20388,,19117,2-1-11-8-7-9-5-3-10-4-6-2,5836996400.000000,1271.000000,0.062341,6.234059%
20388,,19117,2-1-11-8-7-9-5-3-10-4-6-2,6159007200.000000,1271.000000,0.062341,6.234059%
20388,,19117,2-1-11-8-7-9-5-3-10-4-6-2,6117331800.000000,1271.000000,0.062341,6.234059%
20388,,19117,2-1-11-8-7-9-5-3-10-4-6-2,5836026800.000000,1271.000000,0.062341,6.234059%
20388,,19117,2-1-11-8-7-9-5-3-10-4-6-2,5835660300.000000,1271.000000,0.062341,6.234059%
\Dane\ASYM60\GRAF12_60.txt, brute-force,10min,false
15782,,13727,5-12-1-10-9-11-6-8-4-3-7-2-5,63007813200.000000,2055.000000,0.130212,13.021163%
15782,,13727,5-12-1-10-9-11-6-8-4-3-7-2-5,65671427600.000000,2055.000000,0.130212,13.021163%
15782,,13727,5-12-1-10-9-11-6-8-4-3-7-2-5,62957973900.000000,2055.000000,0.130212,13.021163%
15782,,13727,5-12-1-10-9-11-6-8-4-3-7-2-5,62967186500.000000,2055.000000,0.130212,13.021163%
15782,,13727,5-12-1-10-9-11-6-8-4-3-7-2-5,62944532900.000000,2055.000000,0.130212,13.021163%
