Optymalny wynik,Optymalna scieżka,Otrzymany wynik,Otrzymana scieżka,Czas wykonania,Blad bezwzgledny,Blad wzgledny (liczbowo),Blad wzgledny (procentowo)
26942,,26942,1-2-9-7-4-6-5-8-3-1,2097200.000000,0.000000,0.000000,0.000000%
26942,,26942,1-2-9-7-4-6-5-8-3-1,2085500.000000,0.000000,0.000000,0.000000%
\Dane\ASYM30\GRAF10_30.txt, bfs,false
29310,,26726,1-8-2-9-3-5-4-6-7-10-1,6487400.000000,2584.000000,0.088161,8.816104%
29310,,26726,1-8-2-9-3-5-4-6-7-10-1,6519800.000000,2584.000000,0.088161,8.816104%
29310,,26726,1-8-2-9-3-5-4-6-7-10-1,6509100.000000,2584.000000,0.088161,8.816104%
29310,,26726,1-8-2-9-3-5-4-6-7-10-1,6506200.000000,2584.000000,0.088161,8.816104%
29310,,26726,1-8-2-9-3-5-4-6-7-10-1,6517600.000000,2584.000000,0.088161,8.816104%
29310,,26726,1-8-2-9-3-5-4-6-7-10-1,6516100.000000,2584.000000,0.088161,8.816104%
29310,,26726,1-8-2-9-3-5-4-6-7-10-1,6488100.000000,2584.000000,0.088161,8.816104%
29310,,26726,1-8-2-9-3-5-4-6-7-10-1,6519900.000000,2584.000000,0.088161,8.816104%
29310,,26726,1-8-2-9-3-5-4-6-7-10-1,6493800.000000,2584.000000,0.088161,8.816104%
29310,,26726,1-8-2-9-3-5-4-6-7-10-1,6520200.000000,2584.000000,0.088161,8.816104%
\Dane\ASYM30\GRAF11_30.txt, bfs,false
39594,,39594,1-5-7-3-10-6-11-2-4-8-9-1,44121200.000000,0.000000,0.000000,0.000000%
39594,,39594,1-5-7-3-10-6-11-2-4-8-9-1,44102100.000000,0.000000,0.000000,0.000000%
39594,,39594,1-5-7-3-10-6-11-2-4-8-9-1,43990900.000000,0.000000,0.000000,0.000000%
39594,,39594,1-5-7-3-10-6-11-2-4-8-9-1,43072200.000000,0.000000,0.000000,0.000000%
39594,,39594,1-5-7-3-10-6-11-2-4-8-9-1,43160100.000000,0.000000,0.000000,0.000000%
39594,,39594,1-5-7-3-10-6-11-2-4-8-9-1,41965700.000000,0.000000,0.000000,0.000000%
39594,,39594,1-5-7-3-10-6-11-2-4-8-9-1,41578200.000000,0.000000,0.000000,0.000000%
39594,,39594,1-5-7-3-10-6-11-2-4-8-9-1,41618100.000000,0.000000,0.000000,0.000000%
39594,,39594,1-5-7-3-10-6-11-2-4-8-9-1,42185600.000000,0.000000,0.000000,0.000000%
39594,,39594,1-5-7-3-10-6-11-2-4-8-9-1,41921100.000000,0.000000,0.000000,0.000000%
\Dane\ASYM30\GRAF12_30.txt, bfs,false
32837,,32837,1-4-2-8-6-11-5-7-9-10-3-12-1,299645600.000000,0.000000,0.000000,0.000000%
32837,,32837,1-4-2-8-6-11-5-7-9-10-3-12-1,298228400.000000,0.000000,0.000000,0.000000%
32837,,32837,1-4-2-8-6-11-5-7-9-10-3-12-1,292203600.000000,0.000000,0.000000,0.000000%
32837,,32837,1-4-2-8-6-11-5-7-9-10-3-12-1,293136100.000000,0.000000,0.000000,0.000000%
32837,,32837,1-4-2-8-6-11-5-7-9-10-3-12-1,293029400.000000,0.000000,0.000000,0.000000%
32837,,32837,1-4-2-8-6-11-5-7-9-10-3-12-1,303390500.000000,0.000000,0.000000,0.000000%
32837,,32837,1-4-2-8-6-11-5-7-9-10-3-12-1,293680600.000000,0.000000,0.000000,0.000000%
